id,clean_text,Label
54124,YouTube channel Live TV' shares old clip as protest in Srinagar against dilution of Article 370,False
55830,Fact Check: Old Kumbh Mela photos passed on social media as recent ones. Fact Check: Fake letters flood social media in poll-bound MP,False
25957,"Why Smriti Irani, Rajnath Singh & JP Nadda are so focused on this one Bengal district",True
10208,PIL seeking deferment of Bihar poll dismissed,True
45950,Madhu Kishwar tweets a fake quote attributed to Kapil Sibal,False
30210,Modi govt still hopes global giants will join race to buy Bharat Petroleum,True
10839,Fire breaks out at Parliament Annexe building,True
31046,Govt sensitive to environmental concerns Hardeep Puri on SC nod to Central Vista project,True
17662,Lalu wishes Tejashwi on b'day; says Bihar will give him gift on counting day,True
11608,Gender parity: Female figures in Mumbai traffic signal lights,True
33666,Conditional work permits for companies in Gurugram,True
49920,Video Of Minor In Gujarat Assaulted By Family Viral As Uttar Pradesh. Abduction Video From Karnataka Viral As Uttar Pradesh,False
27889,"Real 'Dangal' stars, wrestler Babita Phogat & father Mahavir join BJP",True
24688,Corbett jumbo fails to recover & dies at Aamdanda,True
20764,Eminent Kannada poet Nissar Ahmed passes away,True
22976,"Mukhtar Abbas Naqvi Slams Muslim Board On Ayodhya, Says Matter Closed",True
19244,Forced to perform last rites: Rape victim's kin,True
4517,Figments of imagination: India rejects Pakistan dossier,True
11707,"55,000 fresh cases take national coronavirus tally to 16.38 lakh",True
1834,Rajasthan govt withdraws general consent' for CBI investigation amid political crisis,True
1113,"Our farmers, villages are foundation of Atma Nirbhar Bharat': PM Modi at Mann Ki Baat",True
9031,"Trump lauds PM Modi as great leader, loyal friend' on his 70th birthday",True
32529,"Calcutta University BA/B.Sc CBCS results 2020-2021 declared at wbresults.nic.in, caluniv.ac.in",True
17965,Pakistan summons senior Indian diplomat over alleged ceasefire violations',True
53218,Video From 2016 Cyclone Vardah Shared As Cyclone Fani; IANS Tweets Old ....Fact Check: Year old video of cyclone Fani in Bhubaneshwar shared...,False
22037,"19-year-old raped, rod inserted in her private parts at Nagpur",True
46226,2015 Cow Vigilante Video From Haryana Revived With Misleading Claim,False
15787,Five more people die of coronavirus in Delhi,True
28688,"BJP drops Shatrughan Sinha from Patna, fields Ravi Shankar Prasad instead",True
5816,Khushboo Sunder: Gandhis have to come out of bubble they built,True
40732,Fact check: Viral claim that Rafale jet crashed at Ambala Airbase is Fake,False
9976,Active Covid cases in India reach 8 lakh; recovery rate is 77 per cent,True
38848,Does Rajkot Bus Stand Look Like A Swanky Airport? : A FactCheck,False
11268,"Jobless man kills three daughters, himself in Madhya Pradesh village",True
39481,"#HoaXposed: Video showing severed head of child is a prank, say Rajasthan police",False
5766,Stephen Biegun sets stage for 2+2 meet; likely later this month,True
45735,"Fact Check: No, Sitaram Yechuri was not forced to apologise for...",False
38274,Fact Check: Viral picture showing books on PM Modi and Hitler is photoshopped,False
48178,Fact Check: Did Chinese Side Lose 100 Soldiers In Galwan Valley Clash?,False
54213,Two-year-old case of girls sexually exploited in UP Madrasa shared as recent using morphed clipping,False
16132,"Rise in cases may stabilise any time soon, says NITI member",True
27826,Why Urmila Matondkar's stint in politics was shorter than expected,True
49102,"Fake Alert- 2.8 Million NOT infected, 112000 NOT dead and 23 Million NOT quarantined in China due to Coronavirus.Fact Check: No, China has not sought permission to kill 20,000 coronavirus patients",False
55492,Don't believe Dr Manisha Patil's death rumor; Here is the truth about the viral photo.Fact Check: This is the truth about the viral posts questioning Priyanka Gandhi's religion,False
51211,"No, Karnataka CM Siddaramaiah Did Not Fly To Pakistan For A One Day...",False
35975,"Wont tie up with BJP, Congress for Karnataka bypolls, neither is trustworthy: Deve Gowda",True
7493,Karnataka govt announces lockdown again in virus-hit clusters in Bengaluru,True
30603,Cars in Priyanka Gandhi's cavalcade collide on UP highway while en route to Rampur,True
36416,BJPs Meenakshi Lekhi moves Supreme Court against Rahul Gandhi on his Rafale remarks,True
28111,Amit Shah assures action on terrorism on day 1 as home minister,True
52986,Fact Check: This viral video of mass graves is not from Italy but from a TV series. Fact Check: Still from TV series goes viral as docs dying of coronavirus in Italy,False
21281,MP CM Shivraj Singh Chouhan passes floor test in special session; Congress MLAs remain absent,True
39444,Viral Clip Of BJP Candidate Being Greeted With Shoe Garland Is From MP,False
50266,"Times HOW returns, snares Janta Ka Reporter this time with satirical tweet",False
36335,"Bandra is the new South Mumbai, and its nothing to be proud of",True
23563,Haryana polls: Uma Bharti slams BJP for taking support from rape accused' Gopal Kanda,True
18844,"In Bihar, BJP's surveys indicate tough fight",True
20737,No justification for detention of Mehbooba: Omar Abdullah,True
9186,NCB arrests 2 more persons in drug probe in Sushant's death,True
16695,"Singhu, Tikri borders in Delhi still shut; farmers reluctant to go to Burari",True
39597,Old Video Revived As Crowded Railway Station During COVID-19,False
30452,"Rahul Gandhi attacks govt over disengagement plan, says PM 'ceded' Indian territory to China",True
365,"Astrosat completes 5 years of successful mission, has more scientific discoveries in store'",True
39088,Old Video From Gujarat Shared Falsely As Rohingya & Bangladeshi...,False
2312,SC restrains HP police from arresting journalist Vinod Dua in sedition case,True
45826,CAA Protests: Video from Pakistan shared as UP police beating women,False
45624,Old video shared as Akhilesh Yadav arrested for protesting govt's move on Article 370,False
274,"Covid management protocol on ayurveda, yoga out",True
18257,"Delhi schools won't open for now, says Sisodia",True
21078,"Uncertainty over extension of lockdown continues, minister says decision will be taken in national interest'",True
10203,"Single-day spike of 76,472 cases pushes national Covid tally to 34.6 lakh",True
50162,"Fact Check: Did 6 lakh votes of Rahul Gandhi from Wayanad seat get deleted? .Fact Check: No, Rahul Gandhi hasn't won Wayanad seat by highest votes",False
23020,"Maha Vikas Aghadi announces Common Minimum Program, focuses on farmers, unemployment",True
35469,Congress Divya Spandana returns to social media politics with Twitter jibe at BJP ministers,True
5793,Covid-19 may cause hypoxia without the patient having any symptoms',True
43760,IB document advising Siddaramaiah not to fight from Chamundeshwari fake,False
15610,183 stranded Indians brought back from Muscat,True
49334,"No, Indira Gandhi did not give two LS seats to Advani....From PM Modi Disrespecting Gandhi To A Woman Supporting RSS Shot In...",False
55496,"Karnataka anti-cow slaughter bill: Minister asks if Siddaramaiah will abandon his mother.Kashmir separatist leader Yasin Malik is not dead, his lawyer says",False
36898,BJPs rivals in Maharashtra come together to bolster secularism in the name of Shivaji,True
17041,"At G-20, PM Modi calls for new template in post-Covid world",True
26739,Nitish wants new Dalit faces ahead of polls after constant LJP attacks and minister's exit,True
6803,"India crosses 62 lakh coronavirus cases; death toll surpasses 97,000",True
17140,Oxford vaccine produces strong immunity' even in older adults,True
48996,"No, pressing 'cancel' twice at an ATM does not protect against fraud.Can Pressing 'Cancel' Twice On An ATM Prevent PIN Theft?",False
17068,"One killed, 20 injured as police open fire on protesters in Tripura",True
12752,Outrage over indecent disposal of bodies of Covid victims in Nellore,True
49130,"AAP to hold peaceful protest at ITO in support of Bharat Bandh, says Delhi minister Gopal Rai.Modi Accepts This Guy Is More Responsible For Congress Mukt Bharat, Praises Sonia",False
54548,2018 Video of Football Fans' Clash in Switzerland Passed Off as the Recent Sweden Riots.2017 Protest Clip Viral Claiming Muslims In France Stopped From,False
31983,Why Govt Chose The Section 8 Company Route To Promote Select Rural Products,True
53365,"Fact Check: Who is meeting Gurmeet Ram Rahim in this viral photo? No, not Kapil Sibal.Fact Check: Tulsi Gabbard Is Of Indian-Origin? Not Really!",False
24808,IGNOU June Term end results 2019 declared at ignou.ac.in | Direct link to check results here,True
40719,"Fact check: Man in viral photo with Ranveer Singh, Deepika Padukone is not Dawood Ibrahim",False
18070,Maharashtra: Eknath Khadse escapes unhurt after his car's tyre bursts,True
8208,Rape case an attempt to hijack Me Too movement': Anurag Kashyap,True
19887,"Election stunt: BJP, CPIM attack West Bengal government's flagship Duare Sarkar' event",True
1632,"18 dead in Kerala plane crash, black box recovered; DGCA, AAIB officials reach Kozhikode for probe",True
35814,"As Delhi gets set to vote on 8 Feb, heres how AAP, BJP, Congress stack up",True
16287,"Govt not ready to repeal farm laws, say farmer leaders after meeting with Shah",True
34397,STF arrests drug peddlers following tip-off,True
47921,"No, This Is Not A BJP Leader Threatening Judges Of Dance India Dance",False
16745,"SC takes note of deaths in fire at Covid hospital in Rajkot, seeks report from Gujarat",True
27662,'Maratha warrior' Sharad Pawar shows why he still matters in Maharashtra politics,True
48698,"Photo Of Man With US, Saffron Flags Falsely Linked To Capitol Siege",False
5587,Special court sentences 15 in ISIS recruitment conspiracy case,True
18811,"Honour killing: Girl's father, 3 others sentenced to life imprisonment in UP",True
36275,The readymade minister: How poll debutant Hardeep Singh Puri wooed Amritsar,True
40177,Are the Muslims intentionally licking the cutlery and plates on Eid for the Hindus to eat in it? Fact Check!,False
37285,"Jio Institute could start functioning this year, 3 years after eminence tag",True
2685,PM Modi pays tribute to hockey legend Padma Shri' Balbir Singh Senior,True
23788,"Another Pakistani drone spotted over Indian territory in Punjab, search ops on",True
47744,Biryani for terrorists': BJP continues to milk a false claim,False
2145,Union Minister Jitendra Singh addresses virtual meet of India's leading experts in AYUSH from across country,True
48762,Video Of Uddhav Thackeray Asking Christians To Pray To Jesus Is,False
26685,"Jharkhand CM Hemant Soren meets Lalu Prasad, says will fight Bihar polls together",True
23130,Attorney-General pitches for fixed 3-year tenure for CJI,True
11424,Arun Jaitley drafted bill to abrogate Article 370: Sangeeta Jaitley,True
44310,Fact Check: Has Telugu been recognised as an official language in...,False
21546,"Two Noida schools shut over Coronavirus scare, 40 students in isolation; 7 suspects in UP",True
52995,Edited Clip Of Police's Warning Against Child Kidnapping Rumours.... Old Footage Of Assault On MP Doctor Shared Amidst Doctors' Strike In...,False
2080,TN CM who blindly support police murders is prime accused': Kamal Haasan on father-son's custodial death,True
1154,West UP farmers up in arms against Centre's legislations,True
27091,Governor Jagdeep Dhankhar says CM Mamata Banerjee running West Bengal like a police state,True
1353,Pay Re 1 or face 3 months imprisonment with 3-year ban: SC on Prashant Bhushan contempt case,True
6051,"GJM delegation meets MoS Home, talks Gorkhaland",True
15390,BMS criticising government a sign of growing rift between BJP and RSS?,True
3156,Ozone therapy shows 77% success in Covid care in first five days: Study,True
8088,"Rhea Chakraborty should be released without further harassment, says Adhir Choudhury",True
44300,"Fact Check: Pictures from Sirsa, Gwalior falsely shared as food items...",False
29222,"BJP & JDU to contest on 17 seats each, LJP gets 6 in Bihar seat-sharing deal for Lok Sabha",True
36894,"Four years of Modis Mann Ki Baat: Lots of policy & motivation, not one mention of BJP",True
44234,Fact Check: This National Geographic Cover With Farmer's Picture Is Fake; ...,False
18920,Arnab Goswami gets new date for appearance before Mumbai police,True
11699,"Suicidal to go back to old economic order, Mohd Yunus tells Rahul Gandhi",True
52122,Fact Check: Govt Warning Of Massive Phishing Attack Is Real.Fact Check: Viral claim of Ambedkar statue damaged by BJP MLA is misleading,False
52970,"No, this photo does not show Indian politician Rahul Gandhi meeting a Pakistani intelligence agent in Dubai. No, this video does not show a man being detained during Indian politician Amit Shah's May 2019 visit to Kolkata",False
30299,"NGT decisions causing losses to industry, need to look at its mandate ministerial panel",True
41564,6-Year Old 3D Animation Video Peddled As Ram Mandir Blueprint,False
36719,I wasnt the silent PM Manmohan Singh takes a jibe at Narendra Modi,True
29004,"George Fernandes was born a Lohiaite, and died one, says Arun Jaitley",True
7529,Let's get facts straight': S Jaishankar refutes Rahul Gandhi's soldiers being unarmed' claim,True
22921,"Ruckus broke out on last day of Delhi Assembly, Vijender Gupta marshalled out",True
45888,"Fish rain in Mumbai? No, manufactured video goes viral",False
295,"2019 Unnao gangrape-murder Victim's nephew missing: Police file abduction case, three cops suspended",True
51571,"Fact Check: No, The Government Is Not Giving A Relief Fund Of? 5,000 To Each Citizen Amid Lockdown",False
25882,"Modi Asks People To Do Only Those Things Theyve Mastery, Triggers Massive Anarchy",True
55588,"The picture of this injured infant is not from CAA protest; ....No, This Is Not A Polling Officer Alleging Rigging During Bihar...",False
8270,Mamata terms forcible' cremation of Hathras gang-rape victim as shameful',True
49680,Fact Check: Cricketer Rohit Sharma? s photo was not displayed on Burj....Rohit Sharma's Image Was Not Displayed On Burj Khalifa After MI's IPL...,False
3226,"IMA strike over Ayurveda surgeons': 30,000 from Gujarat join protest, AIIMS doctors wear black band",True
19753,Displaying caste stickers on vehicles in UP will invite punitive action,True
23179,Jharkhand elections: Will Win With 1 Lakh Votes' says CM Raghubar Das,True
56033,Old video resurfaces to falsely claim Congress workers raised Pakistan Zindabad slogans,False
21472,Nine persons arrested for rigging assistant teachers examination in Uttarakhand,True
15624,"Soon, new SOPs for fliers",True
43687,The audio clip speaking about an India lock down is fake: Do not forward it,False
6885,"PM Modi to inaugurate Atal tunnel this month, preparations at its peak",True
10669,'One in four Indians could have been infected with coronavirus',True
10546,"Foreign attendees of Tablighi event made scapegoat, says HC",True
3154,"Gold missing from CBI custody: Probe underway, says agency",True
23000,Jharkhand Assembly polls: Maoists blow up bridge amid voting for first phase on 13 seats,True
16932,Covishield trials show 90% efficacy,True
6278,"MHA summons Bengal DGP, chief secretary after BJP chief Nadda's convoy attacked",True
36102,BJP MP Pragya Thakur says opposition using sorcery after Arun Jaitleys death,True
54613,"'UPA Lacked Political Will' Why ISRO Ex-Chief Comment On Mission Shakti Should Be Taken With A Pinch ....Government's Stern Warning Forces WhatsApp To Say, 'Will Step Up...",False
30274,Why global investors are dumping Indian bonds like never before,True
42702,"Fact Check: Rahul Gandhi saluting with the left hand? No, this...",False
8075,Will request CBI chief to constitute fresh forensic team: Sushant Singh Rajput's family lawyer,True
50032,Fact Check: Delhi Youth Congress shares misleading video of mob lynching on social media. Fact Check: Netas push dubious website on social media urging donations for PM CARES,False
33597,"Delhi airport to open operations post lockdown; UV disinfection tunnels, separate airlines gates proposed",True
14209,"In a first, no parents at IMA passing out parade",True
45225,Unrelated video shared as Hathras victim being felicitated for academic success,False
7863,Freedom of speech most abused',True
13213,PIL against Congress workers,True
11510,SpiceJet to commence flight services to UK from next month,True
24969,"7 reasons to visit Hoi An, one of Vietnam's most beautiful towns",True
1209,Facebook skips Delhi Assembly panel hearing; says already appeared before parliamentary panel,True
47596,Woman breastfeeding her baby in the parliament is not the Australian...,False
55961,Fact Check: Soleimani? s funeral procession passed off as anti-NRC protest in Delhi.Fact Check: Photo of Eid procession in Bangladesh passed off as CAB protest in Mumbai,False
44674,This is not the tallest Shiva Lingam in Sri Lanka; here's...,False
19580,"We will not fight, but celebrate Republic Day': Rakesh Tikait",True
50218,False claim suggests all Hyderabad rape accused hailed from Muslim community,False
29109,"Congress shouldn't treat JD(S) as third grade citizens in seat sharing, says Kumaraswamy",True
21668,Women students from AMU behind violence': Aligarh DM on CAA protesters' clash with cops,True
47981,"Congress members, journalists share image of Rohingyas as migrant workers amid lockdown",False
25707,Slip into a manhole! SMC Sewer maps will guide you home,True
9058,Harsimrat Badal resigns from Union Cabinet in protest against farm Bills,True
9447,PM Modi holds telephonic conversation with Japanese counterpart Abe,True
1088,"Karnataka police seize 6,000 marijuana plants",True
42473,Fact Check: Old picture from Barcelona shared as a recent one...,False
42312,Fact Check: Fake tweet of MNS Chief Raj Thackeray supporting Kangana...,False
45784,Top 10 COVID-19 Myths You Almost Believed,False
50584,"Amidst human tragedy, fake pictures of Syrian conflict flood social media",False
16550,"Farmers' agitation: Stalemate continues, meeting inconclusive",True
6339,"Vaccine to be ready within weeks, decision on price after talk with states: PM Modi in all party meet",True
11291,"MP cops drag Sikh man by hair, push another; Sukhbir Badal tweets shocking video",True
52731,"Fact Check: No, Modi government is not offering Rs 15,000 to every individual. Fact Check: No, Govt Is Not Providing Rs 50,000 To Ration Card Holders",False
20871,President appoints Sanjay Kothari as Central Vigilance Commissioner,True
34251,"Territorial fight, tiger kills leopard in Rajaji Tiger Reserve",True
5789,"Once student leaders at Panjab University, now part of world of crime",True
7013,Delhi riots: Police arrests JNU scholar Sharjeel Imam,True
9336,"For first time, scientists work out turbulence parameters over Himalayas",True
35147,MHA calls 3 IPS officers of Naddas security detail in Bengal to serve in central deputation,True
55736,Fact Check: Delhi Police Didn't Burn A Broken-Down Bus To Instigate Riots. Fact Check: Delhi Police Didn't Burn A Broken-Down Bus To Instigate...,False
56334,Fact Check: Sushant's death gets a Dawood link on social media,False
5782,"HC orders FIR against former CM Kamal Nath, six others for violating Covid norms in poll rallies",True
29507,"Some opposition leaders fire off lies like AK-47, says PM Narendra Modi",True
25204,Are cell phone calls on airplane flights inevitable?,True
52177,"Fact Check: From Fake Video Of Communal Violence, To Cattle Slaughter Ban Notification.Fact Check: Fake names of Hyderabad rape accused go viral with communal twist",False
35377,Dilip Saikias appointment as general secy shows BJP now wants to reward its own in Assam,True
13849,"Amitabh Bachchan, Akshay Kumar pay tribute to soldiers killed in clash with Chinese troops",True
9464,"SC seeks AG's assistance in 2009 contempt case against Bhushan, Tejpal",True
44567,Fact check: Don't believe this news of a Jamia student dying...,False
50521,Alt News probes ABVP's link with JNU student exposed in India Today sting,False
55789,"Fact Check: No, the Government is NOT providing Rs 11,000 scholarship.... Fact Check: This website of a 'government' scheme for Rs 50,000 aid is fake",False
53348,Fact Check: Did Bihar DGP Gupteshwar Pandey resign from his position? ...,False
39850,Indian authorities refute 'fake' advisory which claimed disinfectant would be sprayed across India to tackle COVID-19,False
2257,"Rajnath Singh meets 3 Service chiefs, CDS Gen Bipin Rawat over Ladakh clashes between Indian, Chinese troops",True
48818,Delhi Cop Patrolling During Protest Is A RSS Worker? A FactCheck,False
53727,Old video from UK viral as farmers raising pro-Pak and Khalistan slogans during protests,False
9503,Black day' for Marathas: Maharashtra BJP after SC stays quota law,True
17432,"PM? Modi greets people on Diwali, hopes for brightness and happiness'",True
52722,"Truck Crashing Into A Helicopter in Brazil Viral As Punjab, India. Fact Check: Video Of A Truck Crashing Into A Helicopter In Brazil Viral As Punjab",False
4396,Baroda defeat has created major rift between BJP-JJP: Deepender Hooda,True
45126,Minor girl's death in MP falsely linked with Delhi riots and Tahir Hussain,False
9213,Video shows Chennai woman dying of electrocution,True
37456,"For the first time in 35 years, this Maharashtra village had to vote for its gram panchayat",True
39650,Fake claims linking Jagans sister with Prabhas resurface,False
23530,Rescue of 2-yr-old boy from Tamil Nadu borewell may take another 12 hrs: Official,True
54262,Fact Check: Former CJI Ranjan Gogoi did not make this statement....Did Owaisi Supporters Walk Out After He Criticised Modi? False Claim...,False
27622,"There'll be bloodshed if NSCN (I-M) is left out of Naga peace pact, says 'top commander'",True
23713,Government soon to place new Data Protection Bill in Parliament,True
31986,"After India's S-400 Deal, WH Says CAATSA Sanctions Waiver's Scope 'Narrow'",True
24822,Zimbabwe signs $3.5 billion deal to compensate white farmers,True
6995,Congress MP from Tamil Nadu's Kanyakumari H Vasanthakumar dies due to Covid-19; PM Modi condoles,True
1509,"Facebook executive in Delhi alleges threat to life, seeks police protection",True
39733,Is it true that 5G weakens our immunity and exposes us to Coronavirus? Fact Check,False
46799,"NCP aide, Modi backer, now Mumbai? s? Godfather? ? the political gymnastics of Raj Thackeray",False
48768,Video Of COVID-19 Mock Drill In Colombia Shared As True Incident,False
29079,"Angry allies, upset state units & voters up in arms: How BJP is unravelling in Northeast",True
26502,"'Murder, extortion, rape' 30% candidates in Bihar first phase have criminal records",True
14199,"Covid-19: Five deaths in Rajasthan, total cases 11,020",True
52690,"Did Mamata Banerjee NOT greet PM Modi on his arrival in.... After resigning from ABP News, Punya Prasun Bajpai is not joining...",False
26381,"Tejashwi Yadav takes Raghopur, defeats BJP's Satish Yadav by over 38,000 votes",True
10759,"Visva Bharati demands CBI probe, central forces after campus violence",True
5371,"Kashmir parties work to give alliance formal shape, Farooq could be head",True
8363,Court dismisses bail plea of scribe Rajeev Sharma in espionage case,True
9021,Sudarshan TV seeks live telecast of hearing in SC of case against its 'Bindas Bol' programme,True
24421,Tamil Nadu on high alert after reports of LeT infiltration,True
49151,Video from Shanghai made viral as being fromWuhan showing quarantined residents abusing each other..Janam TV Peddles Fake News Of Trupti Desai Converting To Christianity,False
40366,FACT CHECK: The idol in the viral video is not of Hindu Goddess Kamakhya,False
12701,NIA detains two accused in Kerala gold smuggling case,True
45438,Times Now attempts to discredit #NotInMyName protests with incomplete and distorted facts,False
40016,"No, this is not a real photo of a Indian Communist Party politician campaigning with an image of a Kashmiri separatist leader",False
38864,Rohingya Crisis: Fake Images Are Sowing Distrust And Fueling Bigotry...,False
1452,Covid testing made mandatory in Raipur after spike in cases,True
52382,2016 Indo-US Military Exercise Viral As 'Live Action' In Kashmir.2019 Video Of Indo-US Army Exercise Viral As Independence Day...,False
21911,"Amid Coronavirus scare, visas of foreigners travelling from China invalid: DGCA",True
36319,"Modis 5 years have been the most traumatic, must be showed the exit door: Manmohan Singh",True
19068,Kangana Ranaut booked by Karnataka police over tweet on farmers,True
17624,Bihar vote count likely to continue till late in the night: EC,True
10304,Cong turmoil continues: Kapil Sibal says 'unfortunate' Jitin Prasada being targeted over letter in UP,True
7119,Raise grievances in party forums': Punjab Congress to its members,True
15530,"States, UTs can hire buses for transportation of train passengers: Centre",True
6908,Freedom of speech and expression not an absolute right: Bombay High Court,True
37981,Fact Check: How India Today video was given an ugly twist,False
33402,IAF's 2nd LCA squadron 'Flying Bullet' to start operating from Wednesday at TN's Sulur,True
42892,Don't believe this FAKE picture of Bear Grylls; here's the fact...,False
52758,Fact Check: Morphed Photo Shows UP CM Yogi Adityanath Watching Hathras Victim's Cremation. Fact Check: Morphed Photo Shows UP CM Yogi Adityanath Watching Hathras ...,False
3277,Congress bats for early assembly elections in J&K,True
52069,Fact Check: Did Hyderabad society members applaud a Gandhi Hospital doctor for her Covid-19 duty? .Fact Check: Soleimani's funeral procession passed off as anti-NRC protest in Delhi,False
14197,Amit Shah launches scathing attack against Mamata Banerjee,True
11577,Army commanders meet at Moldo,True
47005,OpIndia falls for unofficial Facebook page of AMU; fails to acknowledge its error,False
43212,Fact Check: Old Image From Anti-CAA Protest Goes Viral Claiming Civilian Posed As Cop During...,False
21023,Privileged to host the stalwarts of Indian Music on Sangeet Setu': Akshay Kumar,True
17938,Actor Faraaz Khan passes away at 46; Pooja Bhatt mourns his death,True
28990,BJP wins Jind bypoll 4 takeaways from the election dubbed a semifinal,True
24062,"Over 1,000 fast-track courts to be set-up for trail of POCSO and rape cases",True
16670,NSA Doval calls on Sri Lankan President Gotabaya Rajapaksa,True
95,Taiwan tells China to 'get lost' after Chinese mission asks Indian media to follow 'one China' policy,True
42112,Fact Check: Did A Man From The Minority Community Kill An...,False
5478,"With southwest monsoon lingering, northeast monsoon delayed: IMD",True
2045,"CRPF jawan, civilian killed after terrorists attack patrol party in J-K's Sopore; 2 soldiers critical",True
5454,Natural attachment to her child cannot be undermined': Biological mother wins custody battle,True
54750,"BJP MP Arjun Singh falsely claims Kali temple idol was burned by? religious group? in Bengal.No, BJP MLA Raja Singh's Sister Did Not Convert To Islam",False
8165,Govt to list non-respiratory symptoms,True
38677,Fact Check: Fictitious story about woman police officer goes viral,False
25019,LeBron James laughs off Trump's criticism of NBA players,True
18938,Sikh man involved in turban row has arms license valid only in J&K's Rajouri: Police,True
52619,"Fact Check: No, PM Modi was not watching the Imran Khan-Donald Trump meet on the big screen.Fact Check: No, PM Modi Has Not Announced Lockdown In Five States As Claimed By A Viral Video",False
33351,"Named by Bangladesh, cyclone 'Nisarga' means nature",True
22626,"Nitish Kumar says won't implement NRC in Bihar, Muslims not ready to trust him",True
40952,"Fact Check: Gossip Hungry Media Misquotes Cricketer Sunil Gavaskar, Calls Him Sexist & Misogynist",False
49209,Pratap Sarnaik? crorepati Shiv Sena MLA raided by ED was once an autorickshaw driver? .Congress leader Randeep Surjewala uses part of a video to target CM Vasundhara Raje,False
16192,BJP remained busy trying to topple Maharashtra govt: CM Thackeray,True
11471,NRAI defers national camp for indefinite period,True
15748,Former PM Manmohan Singh admitted to AIIMS Delhi,True
11639,"Amar Singh: The Thakur' who made 27, Lodi Estate, the hottest address",True
43593,Fake: Govt is not providing free masks under PM Mask Yojana,False
6933,"Ladakh situation very serious, need very, very deep' political conversation: S Jaishankar",True
40706,"Fact Check: Viral photo of Colombia bus with image of Ambedkar, wife is FAKE",False
18529,SC Collegium approves appointment of 3 Additional Judges of Gauhati HC as Permanent Judges,True
27174,Kamal Nath govt teeters on edge as 17 Congress MLAs fly to Karnataka,True
34467,Sedition case against Karnataka school for 'allowing' anti-CAA play,True
23540,Ajay Chautala out of Tihar jail on furlough just before son Dushyant's oath ceremony,True
20598,"Govt launches CHAMPIONS portal, a real one-stop-shop solution of MSME Ministry",True
30678,BARC scientist dies by suicide after argument with wife,True
36398,Nitish and Modi are allies but you wouldnt make that out from their speeches,True
38319,Fact Check: This is a big lie about a little bird,False
31443,What is the use of liquor in farmers' protests: Tikait on Cong leader's remarks,True
6591,"Amit Shah reaches West Bengal, will share lunch will tribal community",True
32048,SC Adjourns Hearing On Pleas Challenging Validity Of Article 35-A,True
53084,Fact Check: Girl in viral pic with Rahul Gandhi is not the face of Jamia protests. Fact Check: Rahul and Priyanka Gandhi's old video shared with coronavirus twist,False
51927,1.33 crore rupees have been spent for the Deepotsav program in Ayodhya.Viral Fake Alert: Has PM Modi Hired A Makeup Artist At 15 Lakh Rupees...,False
21842,Jamia students allege manhandling by police during anti-CAA march to Parliament,True
39381,HoaXposed: Viral video attacking Gujarat model actually from Rajasthan,False
47679,UPDATE: Modi In Israel: Fake News In Overdrive,False
21069,"COVID-19 positive patient, who attended Tablighi Jamaat meeting, escapes from a hospital in UP",True
28885,"Don't politicise Pulwama attack, Modi & Shah say but won't stop themselves",True
47944,"No, Kerala college did not raise Pak flag; media publishes misleading reports",False
4157,Centre calls farmer leaders for talks on December 3,True
48955,Fact Check: Did China's State-Run News Agency Xinhua Mock India?,False
35834,"Arvind Kejriwal roots for Swachh Dilli, says capital to become as clean as London, Paris",True
10823,"Hate speech row: Facing life threat, top Facebook executive in Delhi files FIR",True
37794,PM Modi appreciates scientists efforts to come out with vaccine solution...,True
8625,Security beefed up at Delhi borders amid protests against farm bills,True
11897,Ambala gets ready to receive first 5 IAF Rafale jets,True
47692,Photoshopped image of Priyanka Gandhi wearing a cross now viral as a meme,False
7173,"Truth must come out, ' says SC on Sushant Singh case, pulls up Maharashtra govt over quarantining Bihar cop",True
27266,"Delhi women will vote on Saturday, but not because they feel safe",True
56545,No! Delhis leading school did not release security advisory post strikes,False
53480,2018 Photo Falsely Shared As Tejashwi Yadav Marching For Gulnaz Khatun.Fact Check: Old photo of Nitish Kumar and Tejashwi Yadav shared...,False
29274,Rahul Gandhi picks Kamal Nath as Madhya Pradesh CM,True
16734,"My govt stable, allies will contest polls together: Thackeray",True
37167,"Indias trade deficit widens to $15.71 billion, exports slip by 0.8%",True
10280,Pak insincere in cracking down on terrorists: MEA,True
38474,Fact Check: Social Media users fall for post by BJP's parody account ridiculing Jyotiraditya Scindia,False
6292,"Jal Shakti Ministry invites entries for National Water Awards-2020, February 10 last date for submission of applications",True
44911,"Fact Check: Bhagat Singh, Sukhdev, Rajguru Were Not Sentenced To Death...",False
51299,This video of Boris Johnson has circulated in media reports since August 2018.This video has circulated online since 2017 in reports about a military operation in Kashmir,False
43289,Fact Check: Photos Of Interfaith Couple Shared With False 'Love Jihad' Claims,False
20313,Priyanka Gandhi slams UP government over teachers' recruitment mess,True
16018,"In Varanasi, robots to help enforce lockdown",True
19618,Poultry and egg businesses facing uncertain times due to bird flu,True
20490,"Offices in Rajasthan schools, colleges to reopen with strict adherence to health protocols",True
17785,Give protection to witnesses in cases against lawmakers: SC,True
46042,"Media analysis: Indian newspapers' coverage of a hate crime in India VS one in the US, Akhlaq vs Srinivas",False
46963,"National Dastak publishes old, misleading video as EVM fraud in UP",False
50208,"Fact check: Trump's bends facts on virus, Biden, economy",False
